ID,Date,Location,Latitude,Longtitude,Magnitude,Depth,Record date
360,9/15/2014 4:41,BOZBURUN-MARMARIS (MUGLA)                         İlksel,36.6437,28.0052,2,84.8,02:06.1
361,9/9/2014 3:08,TASLICA-MARMARIS (MUGLA)                          İlksel,36.6185,28.1342,1.7,17.7,02:06.1
362,9/30/2014 19:15,KARACA-MARMARIS (MUGLA)                           İlksel,36.9467,28.1473,1.8,20.8,02:06.1
363,9/5/2014 3:07,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9615,28.313,2.1,11,02:06.1
364,9/27/2014 16:01,ADAKOY-MARMARIS (MUGLA)                           İlksel,36.835,28.3098,2.6,3.3,02:06.1
365,10/1/2014 7:13,BAYIR-MARMARIS (MUGLA) [ .64 km]                  İlksel,36.7112,28.1655,1.7,63.9,02:06.3
366,10/23/2014 21:34,SELIMIYE-MARMARIS (MUGLA) [North West 2.6 km]     İlksel,36.7282,28.0817,2.1,16.4,02:06.3
367,11/4/2014 23:52,YESILBELDE-MARMARIS (MUGLA) [South West 6.0 km]   İlksel,36.8558,28.1655,2.4,70.2,02:06.5
368,11/19/2014 15:02,KARACA-MARMARIS (MUGLA) [South West 3.8 km]       İlksel,36.9005,28.1757,2.1,5.7,02:06.5
369,11/20/2014 3:48,MARMARIS ACIKLARI-MUGLA (AKDENIZ)                 İlksel,36.6995,28.4158,1.8,47.6,02:06.5
370,11/20/2014 10:50,CAMLI-MARMARIS (MUGLA) [South West 3.2 km]        İlksel,36.9525,28.2468,2.4,11.5,02:06.5
371,11/20/2014 10:50,CAMLI-MARMARIS (MUGLA) [South East 3.8 km]        İlksel,36.9497,28.285,2.9,9.9,02:06.5
372,11/20/2014 11:32,CAMLI-MARMARIS (MUGLA) [South East 5.1 km]        İlksel,36.9468,28.3033,2.2,7,02:06.5
373,11/20/2014 12:31,CAMLI-MARMARIS (MUGLA) [South East 3.4 km]        İlksel,36.9557,28.288,1.9,4.9,02:06.5
374,11/20/2014 12:36,CAMLI-MARMARIS (MUGLA) [South East 1.1 km]        İlksel,36.9695,28.2653,2,5,02:06.5
375,11/20/2014 12:43,KARACA-MARMARIS (MUGLA) [North East 2.8 km]       İlksel,36.9527,28.2123,1.3,11,02:06.5
376,11/20/2014 14:58,CAMLI-MARMARIS (MUGLA) [South West 3.0 km]        İlksel,36.9557,28.2443,1.9,21.8,02:06.5
377,11/20/2014 17:24,CAMLI-MARMARIS (MUGLA) [South East 3.5 km]        İlksel,36.9502,28.2785,2,8.8,02:06.5
378,11/20/2014 19:36,CAMLI-MARMARIS (MUGLA) [South West 3.2 km]        İlksel,36.9578,28.238,1.8,9.9,02:06.5
379,11/20/2014 23:54,CAMLI-MARMARIS (MUGLA) [South East 5.1 km]        İlksel,36.948,28.3042,1.9,11.6,02:06.5
380,11/21/2014 2:22,CAMLI-MARMARIS (MUGLA) [South East 2.5 km]        İlksel,36.9602,28.2773,1.5,15.3,02:06.5
381,11/21/2014 2:25,CAMLI-MARMARIS (MUGLA) [South East 3.0 km]        İlksel,36.9548,28.2775,1.6,17.7,02:06.5
382,11/22/2014 14:29,CAMLI-MARMARIS (MUGLA) [South West 2.1 km]        İlksel,36.9607,28.2578,2.2,6.1,02:06.5
383,11/23/2014 8:28,CAMLI-MARMARIS (MUGLA) [South West 1.9 km]        İlksel,36.9642,28.252,1.2,12.9,02:06.5
384,11/23/2014 16:40,KARACA-MARMARIS (MUGLA) [North 4.8 km]            İlksel,36.974,28.188,2.2,5.3,02:06.5
385,11/23/2014 18:45,CAMLI-MARMARIS (MUGLA) [South East 4.2 km]        İlksel,36.9442,28.2797,2.1,7.4,02:06.5
386,11/24/2014 3:07,CAMLI-MARMARIS (MUGLA) [South 2.4 km]             İlksel,36.9575,28.2652,1.5,18.3,02:06.5
387,11/24/2014 3:38,CAMLI-MARMARIS (MUGLA) [South East 2.7 km]        İlksel,36.957,28.2743,1.8,13.9,02:06.5
388,11/30/2014 2:26,TASLICA-MARMARIS (MUGLA) [South East 7.4 km]      İlksel,36.5678,28.1242,1.4,52.2,02:06.5
389,11/30/2014 7:18,OSMANIYE-MARMARIS (MUGLA) [South East 7.3 km]     İlksel,36.6808,28.2428,0.9,11.2,02:06.5
390,11/30/2014 19:43,TASLICA-MARMARIS (MUGLA) [South West 1.9 km]      İlksel,36.6187,28.0963,2,68.8,02:06.5
391,12/4/2014 21:09,TASLICA-MARMARIS (MUGLA) [South West 1.6 km]      İlksel,36.6243,28.0928,2.4,13.3,02:06.8
392,12/9/2014 20:13,CETIBELI-MARMARIS (MUGLA) [South East 0.9 km]     İlksel,36.993,28.3135,2.3,8.7,02:06.8
393,12/11/2014 14:25,CAMLI-MARMARIS (MUGLA) [North 3.0 km]             İlksel,37.0057,28.2613,2,5,02:06.8
394,12/21/2014 13:33,TASLICA-MARMARIS (MUGLA) [North West 1.3 km]      İlksel,36.6405,28.0958,2.5,75.3,02:06.8
395,12/22/2014 9:19,CAMLI-MARMARIS (MUGLA) [North East 2.0 km]        İlksel,36.993,28.2757,2,12,02:06.8
396,1/2/2015 1:54,CETIBELI-MARMARIS (MUGLA) [South East 0.8 km]     İlksel,36.9907,28.3068,1.8,11.3,02:07.0
397,1/4/2015 4:17,ICMELER-MARMARIS (MUGLA) [West 3.7 km]            İlksel,36.8055,28.191,1.5,62.1,02:07.0
398,1/5/2015 0:19,CAMLI-MARMARIS (MUGLA) [South East 4.1 km]        İlksel,36.947,28.2863,2.9,10.8,02:07.0
399,1/5/2015 0:30,CETIBELI-MARMARIS (MUGLA) [South 3.6 km]          İlksel,36.9648,28.3027,2.1,16.8,02:07.0
400,1/5/2015 0:30,CAMLI-MARMARIS (MUGLA) [South West 2.3 km]        İlksel,36.9677,28.2403,1.8,18.3,02:07.0
401,1/5/2015 1:08,CAMLI-MARMARIS (MUGLA) [South East 3.2 km]        İlksel,36.9685,28.2962,1.6,15.9,02:07.0
402,1/5/2015 8:58,CAMLI-MARMARIS (MUGLA) [South East 3.3 km]        İlksel,36.9588,28.2903,2,7.7,02:07.0
403,1/5/2015 9:28,CAMLI-MARMARIS (MUGLA) [South East 4.0 km]        İlksel,36.9528,28.2927,3.2,5,02:07.0
404,1/5/2015 9:32,CETIBELI-MARMARIS (MUGLA) [South 3.3 km]          İlksel,36.9678,28.3017,2,13.8,02:07.0
405,1/5/2015 10:05,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9658,28.2748,1.7,15.3,02:07.0
406,1/5/2015 10:15,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9628,28.2963,1.9,13.9,02:07.0
407,1/5/2015 10:38,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9767,28.229,1.8,7,02:07.0
408,1/5/2015 11:07,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9622,28.3032,2.1,14.1,02:07.0
409,1/6/2015 3:04,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9625,28.2982,2.5,5.8,02:07.0
410,1/6/2015 7:15,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9585,28.3473,2.2,8.8,02:07.0
411,1/7/2015 19:40,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9552,28.266,1.8,12.6,02:07.0
412,1/7/2015 21:07,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9638,28.2905,1.4,9.4,02:07.0
413,1/7/2015 21:54,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9548,28.2487,2.4,2.7,02:07.0
414,1/7/2015 21:58,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.953,28.3393,1.9,12,02:07.0
415,1/7/2015 21:59,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9597,28.2752,1.8,14,02:07.0
416,1/7/2015 22:07,CAMLI-MARMARIS (MUGLA)                            İlksel,36.96,28.2552,2.1,17.9,02:07.0
417,1/7/2015 22:29,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9593,28.2625,2,21.7,02:07.0
418,1/7/2015 23:25,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9607,28.3252,2.3,7,02:07.0
419,1/7/2015 23:38,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9587,28.2975,1.9,16.2,02:07.0
420,1/8/2015 0:01,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9655,28.2902,1.5,18.5,02:07.0
421,1/8/2015 0:44,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9702,28.2237,2.1,10.7,02:07.0
422,1/8/2015 0:44,KARACA-MARMARIS (MUGLA)                           İlksel,36.9572,28.2205,2.2,8.1,02:07.0
423,1/8/2015 0:49,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9548,28.3072,2.3,7.7,02:07.0
424,1/8/2015 4:08,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9538,28.2612,2.2,5.4,02:07.0
425,1/8/2015 4:11,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9552,28.3012,1.3,10.9,02:07.0
426,1/13/2015 19:04,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.96,28.324,2.4,5,02:07.0
427,1/13/2015 20:03,KARACA-MARMARIS (MUGLA)                           İlksel,36.9543,28.2032,2.2,9.5,02:07.0
428,1/14/2015 0:45,CAMLI-MARMARIS (MUGLA)                            İlksel,36.953,28.272,3.6,8.1,02:07.0
429,1/14/2015 0:58,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9557,28.311,1.9,5,02:07.0
430,1/14/2015 1:46,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9337,28.2958,2.2,11.3,02:07.0
431,1/14/2015 19:53,CAMLI-MARMARIS (MUGLA)                            İlksel,36.951,28.244,1.2,15.7,02:07.0
432,1/15/2015 9:19,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9548,28.3203,2.1,9.8,02:07.0
433,1/16/2015 0:33,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9883,28.2598,1.8,8.8,02:07.0
434,1/16/2015 2:15,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9982,28.2883,2.2,8.6,02:07.0
435,1/16/2015 2:35,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9523,28.3082,1.8,7.2,02:07.0
436,1/16/2015 2:36,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9517,28.2942,1.8,9.8,02:07.0
437,1/16/2015 2:40,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9532,28.2875,2,10.8,02:07.0
438,1/16/2015 2:45,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9525,28.2857,2,8.7,02:07.0
439,1/16/2015 8:51,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9543,28.3092,2.1,11.8,02:07.0
440,1/17/2015 5:23,SELIMIYE-MARMARIS (MUGLA)                         İlksel,36.7172,28.0532,2.1,7.3,02:07.0
441,1/17/2015 16:07,YESILBELDE-MARMARIS (MUGLA)                       İlksel,36.914,28.24,1.5,2.4,02:07.0
442,1/20/2015 1:47,TASLICA-MARMARIS (MUGLA)                          İlksel,36.6183,28.0992,1.6,6.7,02:07.0
443,1/20/2015 18:07,MARMARIS ACIKLARI-MUGLA (AKDENIZ)                 İlksel,36.806,28.4683,1.7,12.2,02:07.0
444,1/27/2015 5:05,BELDIBI-MARMARIS (MUGLA)                          İlksel,36.9015,28.3368,2.2,7.9,02:07.0
445,1/28/2015 4:35,SELIMIYE-MARMARIS (MUGLA)                         İlksel,36.6977,28.1092,1.7,61.5,02:07.0
446,2/2/2015 5:30,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9628,28.2622,2.7,9.9,02:07.1
447,2/5/2015 14:24,KARACA-MARMARIS (MUGLA)                           İlksel,36.9167,28.1923,1.6,22.1,02:07.1
448,2/5/2015 17:12,OSMANIYE-MARMARIS (MUGLA)                         İlksel,36.7228,28.2517,1.6,56.8,02:07.1
449,2/12/2015 3:54,SELIMIYE-MARMARIS (MUGLA)                         İlksel,36.6977,28.104,2.2,14.8,02:07.1
450,2/18/2015 10:54,HISARONU-MARMARIS (MUGLA)                         İlksel,36.829,28.1758,2.3,56.2,02:07.1
451,2/20/2015 1:12,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9642,28.3222,1.9,5,02:07.1
452,2/21/2015 3:39,TASLICA-MARMARIS (MUGLA)                          İlksel,36.6048,28.1127,2.3,14.3,02:07.1
453,2/24/2015 7:53,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9468,28.2715,2.4,12,02:07.1
454,2/24/2015 8:04,CAMLI-MARMARIS (MUGLA)                            İlksel,36.947,28.2845,2.2,13.9,02:07.1
455,3/29/2015 23:46,HISARONU-MARMARIS (MUGLA)                         İlksel,36.8463,28.093,3.3,65.2,02:07.3
456,3/15/2015 23:47,ADAKOY-MARMARIS (MUGLA)                           İlksel,36.852,28.39,1.6,27.2,02:07.3
457,3/23/2015 18:02,BELDIBI-MARMARIS (MUGLA)                          İlksel,36.877,28.3252,1.9,60,02:07.3
458,3/27/2015 16:44,HISARONU-MARMARIS (MUGLA)                         İlksel,36.8055,28.0917,2.3,83.5,02:07.3
459,3/19/2015 1:07,HISARONU-MARMARIS (MUGLA)                         İlksel,36.8592,28.1393,1.9,66.9,02:07.3
460,4/8/2015 19:37,TURGUTKOY-MARMARIS (MUGLA)                        REVIZE01   (2015.04.08 19:37:55),36.7527,28.0663,2.3,7.4,02:07.4
461,4/8/2015 14:25,BOZBURUN-MARMARIS (MUGLA)                         İlksel,36.7388,28.0282,3.1,6.9,02:07.4
462,4/15/2015 18:37,CETIBELI-MARMARIS (MUGLA)                         İlksel,37.0097,28.308,1.8,7.4,02:07.4
463,4/4/2015 19:09,BELDIBI-MARMARIS (MUGLA)                          İlksel,36.912,28.2942,1.9,24.6,02:07.4
464,4/27/2015 19:02,TURGUTKOY-MARMARIS (MUGLA)                        İlksel,36.7343,28.0428,1.9,12.6,02:07.4
465,4/23/2015 4:36,TURGUTKOY-MARMARIS (MUGLA)                        İlksel,36.8107,28.1567,2,56.7,02:07.4
466,4/21/2015 11:58,BOZBURUN-MARMARIS (MUGLA)                         İlksel,36.6933,28.0682,2.1,29.7,02:07.4
467,5/3/2015 16:03,KARACA-MARMARIS (MUGLA)                           İlksel,36.8977,28.1387,2.8,7.6,02:07.6
468,5/6/2015 1:37,TASLICA-MARMARIS (MUGLA)                          İlksel,36.609,28.0785,2.9,13.6,02:07.6
469,5/17/2015 22:46,TURGUTKOY-MARMARIS (MUGLA)                        İlksel,36.7527,28.0813,2.6,15.7,02:07.6
470,5/17/2015 23:54,BOZBURUN-MARMARIS (MUGLA)                         İlksel,36.7405,28.0298,1.8,7.6,02:07.6
471,5/27/2015 12:14,KARACA-MARMARIS (MUGLA)                           İlksel,36.9283,28.2483,2.6,10.3,02:07.6
472,5/22/2015 5:22,TASLICA-MARMARIS (MUGLA)                          İlksel,36.5938,28.0692,1.8,9.5,02:07.6
473,5/2/2015 5:46,KARACA-MARMARIS (MUGLA)                           İlksel,36.892,28.1397,1.8,14.1,02:07.6
474,5/8/2015 5:49,YESILBELDE-MARMARIS (MUGLA)                       İlksel,36.8853,28.1478,1.4,14,02:07.6
475,5/4/2015 1:03,KARACA-MARMARIS (MUGLA)                           İlksel,36.9013,28.1448,1.1,9.6,02:07.6
476,5/7/2015 8:50,HISARONU-MARMARIS (MUGLA)                         İlksel,36.824,28.102,1.9,65.6,02:07.6
477,5/2/2015 6:44,KARACA-MARMARIS (MUGLA)                           İlksel,36.8842,28.1122,1.9,15.4,02:07.6
478,5/4/2015 1:08,KARACA-MARMARIS (MUGLA)                           İlksel,36.8965,28.1233,1.5,11.4,02:07.6
479,5/4/2015 0:31,KARACA-MARMARIS (MUGLA)                           İlksel,36.9032,28.1427,1.2,10.4,02:07.6
480,5/18/2015 12:44,TURGUTKOY-MARMARIS (MUGLA)                        İlksel,36.7573,28.0583,2.2,6.4,02:07.6
481,5/23/2015 17:36,BELDIBI-MARMARIS (MUGLA)                          İlksel,36.9017,28.3837,1.7,9.1,02:07.6
482,5/2/2015 23:59,KARACA-MARMARIS (MUGLA)                           İlksel,36.9002,28.1457,2.4,8.1,02:07.6
483,5/6/2015 0:45,YESILBELDE-MARMARIS (MUGLA)                       İlksel,36.9015,28.1933,1.3,10,02:07.6
484,5/18/2015 0:19,TURGUTKOY-MARMARIS (MUGLA)                        İlksel,36.7745,28.0602,1.4,15.5,02:07.6
485,5/2/2015 20:09,KARACA-MARMARIS (MUGLA)                           İlksel,36.9037,28.146,2,3.9,02:07.6
486,5/19/2015 19:53,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9218,28.306,2.2,13.7,02:07.6
487,5/2/2015 7:45,KARACA-MARMARIS (MUGLA)                           İlksel,36.891,28.1262,1.7,15.4,02:07.6
488,5/9/2015 14:08,TURGUTKOY-MARMARIS (MUGLA)                        İlksel,36.764,28.0458,2.2,6.8,02:07.6
489,5/12/2015 0:07,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9948,28.3162,1.7,11.9,02:07.6
490,5/4/2015 18:58,KARACA-MARMARIS (MUGLA)                           İlksel,36.8935,28.1433,2.2,12.6,02:07.6
491,5/3/2015 3:22,KARACA-MARMARIS (MUGLA)                           İlksel,36.8937,28.1453,1.7,12.5,02:07.6
492,5/9/2015 14:22,TURGUTKOY-MARMARIS (MUGLA)                        İlksel,36.7408,28.0833,2,10,02:07.6
493,6/30/2015 5:20,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9808,28.3532,1.6,8.6,02:07.8
494,6/27/2015 20:33,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.975,28.342,1.6,11.8,02:07.8
495,6/29/2015 12:47,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9758,28.3383,1.8,10,02:07.8
496,6/17/2015 18:48,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9783,28.3033,2.5,6.5,02:07.8
497,6/28/2015 13:14,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9942,28.3217,1.5,20.1,02:07.8
498,6/24/2015 12:04,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9773,28.3152,2.3,2.1,02:07.8
499,6/22/2015 10:27,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.99,28.3133,1.2,19.6,02:07.8
500,6/28/2015 9:08,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9778,28.3263,1.3,11,02:07.8
501,6/26/2015 14:55,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9942,28.313,1.9,7.9,02:07.8
502,6/28/2015 0:44,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9757,28.3465,1.3,11.7,02:07.8
503,6/5/2015 3:02,KARACA-MARMARIS (MUGLA)                           İlksel,36.9597,28.1622,1.6,13.5,02:07.8
504,6/23/2015 6:02,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.983,28.3385,1.9,4.3,02:07.8
505,6/23/2015 7:37,SOGUTKOY-MARMARIS (MUGLA)                         İlksel,36.6568,28.0938,1.9,4.9,02:07.8
506,6/28/2015 10:19,SOGUTKOY-MARMARIS (MUGLA)                         İlksel,36.6723,28.1207,1.6,2.3,02:07.8
507,6/4/2015 2:43,ORHANIYE-MARMARIS (MUGLA)                         İlksel,36.7687,28.1825,2.3,57.2,02:07.8
508,6/27/2015 3:08,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9785,28.3482,1.5,12.2,02:07.8
509,6/11/2015 0:13,KARACA-MARMARIS (MUGLA)                           İlksel,36.9328,28.2123,1.4,9.3,02:07.8
510,6/30/2015 1:59,HISARONU-MARMARIS (MUGLA)                         İlksel,36.8565,28.1098,1.6,19.2,02:07.8
511,6/23/2015 17:44,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9903,28.3323,1.2,18,02:07.8
512,6/28/2015 7:07,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9638,28.3445,2.2,9.7,02:07.8
513,6/27/2015 5:41,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9917,28.3578,1.5,11.1,02:07.8
514,6/27/2015 22:59,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9737,28.3467,1.5,12.9,02:07.8
515,7/2/2015 22:33,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9727,28.3565,1.5,14,02:08.1
516,7/2/2015 23:15,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9732,28.3508,2.2,10.9,02:08.1
517,7/3/2015 7:12,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9702,28.3427,1.8,9.4,02:08.1
518,7/3/2015 10:34,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9495,28.3015,2.2,8,02:08.1
519,7/3/2015 13:10,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9773,28.3438,2.9,11.8,02:08.1
520,7/3/2015 13:10,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9802,28.3388,3.8,13.1,02:08.1
521,7/3/2015 13:14,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9728,28.3537,3.7,3.3,02:08.1
522,7/3/2015 13:15,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9812,28.3342,3,5.4,02:08.1
523,7/3/2015 13:16,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9843,28.3123,2.1,12.1,02:08.1
524,7/3/2015 14:15,CETIBELI-MARMARIS (MUGLA)                         REVIZE01   (2015.07.03 14:15:17),36.9742,28.344,2.2,8.2,02:08.1
525,7/3/2015 16:12,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9697,28.3425,1.9,12,02:08.1
526,7/3/2015 17:07,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9742,28.3572,1.4,9.1,02:08.1
527,7/3/2015 20:49,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9843,28.3373,1.4,17.2,02:08.1
528,7/4/2015 2:17,CETIBELI-MARMARIS (MUGLA)                         REVIZE01   (2015.07.04 02:17:23),36.965,28.3645,1.7,8.9,02:08.1
529,7/4/2015 2:36,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9895,28.3065,1.3,17.5,02:08.1
530,7/4/2015 2:59,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9713,28.3505,1.7,13.8,02:08.1
531,7/4/2015 4:19,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9717,28.3238,1.8,7.9,02:08.1
532,7/4/2015 5:06,TURGUTKOY-MARMARIS (MUGLA)                        İlksel,36.7685,28.0795,3,71.9,02:08.1
533,7/4/2015 11:34,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9807,28.3518,1.4,8.1,02:08.1
534,7/4/2015 11:39,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9882,28.2177,1,15.4,02:08.1
535,7/4/2015 11:43,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9895,28.2953,1.2,18.4,02:08.1
536,7/4/2015 14:11,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9612,28.3508,2,5,02:08.1
537,7/4/2015 19:34,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9738,28.3448,1.4,16.8,02:08.1
538,7/4/2015 20:56,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9662,28.3652,1.7,3.7,02:08.1
539,7/5/2015 0:09,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9862,28.3478,1.1,15.6,02:08.1
540,7/5/2015 2:06,CAMLI-MARMARIS (MUGLA)                            İlksel,37.0012,28.2482,1.7,9.2,02:08.1
541,7/5/2015 2:21,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.98,28.325,2.6,4.2,02:08.1
542,7/5/2015 4:35,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9703,28.3598,1.5,2,02:08.1
543,7/5/2015 14:48,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.972,28.3605,2,1.4,02:08.1
544,7/5/2015 18:02,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9738,28.3517,1.3,12.4,02:08.1
545,7/5/2015 18:27,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9533,28.343,1.9,11.4,02:08.1
546,7/6/2015 4:00,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9882,28.3352,1.3,4,02:08.1
547,7/6/2015 4:28,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9745,28.3248,2.1,2.6,02:08.1
548,7/6/2015 5:22,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9703,28.352,1.6,2.3,02:08.1
549,7/6/2015 5:27,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.974,28.3488,3.2,5.1,02:08.1
550,7/6/2015 5:28,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9677,28.3627,2.3,2.2,02:08.1
551,7/6/2015 5:31,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9785,28.3535,1.9,4.7,02:08.1
552,7/6/2015 5:46,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.975,28.3598,1.7,12.8,02:08.1
553,7/6/2015 6:00,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9653,28.3563,1.6,5,02:08.1
554,7/6/2015 6:14,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9967,28.2782,1.6,4.7,02:08.1
555,7/6/2015 6:19,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9677,28.3608,3.2,3.4,02:08.1
556,7/6/2015 6:20,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9655,28.3623,3.2,5.4,02:08.1
557,7/6/2015 6:34,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9712,28.3453,2.5,4.1,02:08.1
558,7/6/2015 7:05,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9658,28.337,3.3,2,02:08.1
559,7/6/2015 7:23,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9738,28.3533,1.9,7.3,02:08.1
560,7/6/2015 7:37,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.979,28.3452,1.8,8.4,02:08.1
561,7/6/2015 8:51,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9805,28.348,1.4,18.6,02:08.1
562,7/6/2015 9:56,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9753,28.3585,2.2,11.4,02:08.1
563,7/6/2015 11:17,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9695,28.3383,1.4,16.1,02:08.1
564,7/6/2015 12:45,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9862,28.3435,1.2,18.9,02:08.1
565,7/6/2015 19:28,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9828,28.358,1.5,17.4,02:08.1
566,7/6/2015 23:58,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9737,28.355,2.2,6.5,02:08.1
567,7/7/2015 1:31,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9705,28.3113,1.3,5,02:08.1
568,7/7/2015 9:28,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9852,28.3497,2.1,4.8,02:08.1
569,7/7/2015 9:40,BAYIR-MARMARIS (MUGLA)                            İlksel,36.7045,28.1565,1.5,62.8,02:08.1
570,7/7/2015 10:07,CAMLI-MARMARIS (MUGLA)                            İlksel,36.99,28.2563,1.5,16.9,02:08.1
571,7/7/2015 21:44,CETIBELI-MARMARIS (MUGLA)                         İlksel,36.9793,28.3547,1.3,2.7,02:08.1
572,7/8/2015 2:24,KARACA-MARMARIS (MUGLA)                           İlksel,36.9332,28.235,1.1,42.7,02:08.1
573,7/8/2015 11:35,CAMLI-MARMARIS (MUGLA)                            İlksel,36.9845,28.268,1.4,13.8,02:08.1
574,7/8/2015 13:33,CAMLI-MARMARIS (MUGLA)                            İlksel,36.947,28.2857,2.1,8.9,02:08.1
