ID,Date,Location,Latitude,Longtitude,Magnitude,Depth,Record date
409,4/18/2014 14:00,OTMANLAR-KOYCEGIZ (MUGLA) [ 3.87 km]              İlksel,37.0473,28.8787,2.5,8.5,02:05.0
410,4/18/2014 14:19,OTMANLAR-KOYCEGIZ (MUGLA) [ 2.41 km]              İlksel,37.029,28.9422,2.1,13.4,02:05.0
411,4/18/2014 14:23,CAYHISAR-KOYCEGIZ (MUGLA) [ 3.09 km]              İlksel,37.0067,28.8388,2.2,20.3,02:05.0
412,4/18/2014 14:58,OTMANLAR-KOYCEGIZ (MUGLA) [ 2.16 km]              İlksel,37.0432,28.8977,2.6,5,02:05.0
413,4/18/2014 19:24,OTMANLAR-KOYCEGIZ (MUGLA) [ 2.83 km]              İlksel,37.0447,28.8902,3,9.2,02:05.0
414,4/18/2014 21:18,OTMANLAR-KOYCEGIZ (MUGLA) [ 1.21 km]              İlksel,37.0462,28.9088,2.7,10.9,02:05.0
415,4/20/2014 2:39,OTMANLAR-KOYCEGIZ (MUGLA) [North West 4.5 km]     İlksel,37.0693,28.8837,4,9,02:05.0
416,4/20/2014 2:50,OTMANLAR-KOYCEGIZ (MUGLA) [North 4.0 km]          İlksel,37.0793,28.9188,2.2,9.4,02:05.0
417,4/20/2014 3:29,OTMANLAR-KOYCEGIZ (MUGLA) [North West 3.9 km]     İlksel,37.059,28.8825,2,12.6,02:05.0
418,4/20/2014 4:11,OTMANLAR-KOYCEGIZ (MUGLA) [South West 4.0 km]     İlksel,37.0208,28.8875,1.6,17,02:05.0
419,4/20/2014 4:22,CAYHISAR-KOYCEGIZ (MUGLA) [North 5.0 km]          İlksel,37.027,28.8585,1.7,12.6,02:05.0
420,4/20/2014 4:27,OTMANLAR-KOYCEGIZ (MUGLA) [West 3.2 km]           İlksel,37.0447,28.8858,1.9,12.5,02:05.0
421,4/20/2014 5:08,OTMANLAR-KOYCEGIZ (MUGLA) [West 3.9 km]           İlksel,37.0468,28.8785,2,10.8,02:05.0
422,4/20/2014 7:20,OTMANLAR-KOYCEGIZ (MUGLA) [North West 4.0 km]     İlksel,37.0712,28.8927,3,8.9,02:05.0
423,4/20/2014 7:43,OTMANLAR-KOYCEGIZ (MUGLA) [West 2.8 km]           İlksel,37.0473,28.891,1.9,9.2,02:05.0
424,4/20/2014 7:49,OTMANLAR-KOYCEGIZ (MUGLA) [North West 2.6 km]     İlksel,37.0565,28.897,2.5,6.8,02:05.0
425,4/20/2014 7:53,OTMANLAR-KOYCEGIZ (MUGLA) [South West 2.2 km]     İlksel,37.0277,28.9075,2.2,13.9,02:05.0
426,4/20/2014 9:43,OTMANLAR-KOYCEGIZ (MUGLA) [North West 5.6 km]     İlksel,37.07,28.869,2.8,4.7,02:05.0
427,5/6/2014 15:58,DOGUSBELEN-KOYCEGIZ (MUGLA) [North West 4.1 km]   İlksel,36.988,28.5492,2.3,6,02:05.3
428,5/10/2014 4:03,BEYOBASI-KOYCEGIZ (MUGLA) [North West 0.7 km]     İlksel,36.9128,28.765,1.9,8.4,02:05.3
429,5/12/2014 9:45,YESILKOY-KOYCEGIZ (MUGLA) [East 3.3 km]           İlksel,36.9932,28.7432,1.8,5.4,02:05.3
430,5/17/2014 21:35,SAZAK-KOYCEGIZ (MUGLA) [North 1.6 km]             İlksel,36.9952,28.8847,1.6,12,02:05.3
431,5/26/2014 3:00,OTMANLAR-KOYCEGIZ (MUGLA) [South East 5.0 km]     İlksel,37.0005,28.9392,1.9,9.6,02:05.3
432,6/14/2014 3:58,BALCILAR-KOYCEGIZ (MUGLA) [South 3.3 km]          İlksel,37.0453,28.5817,2.7,14.5,02:05.5
433,6/16/2014 5:40,KARACAM-KOYCEGIZ (MUGLA) [North West 4.5 km]      İlksel,37.0623,29.0008,1.8,11.8,02:05.5
434,6/17/2014 2:13,OTMANLAR-KOYCEGIZ (MUGLA) [South West 5.6 km]     İlksel,37.0335,28.8602,1.8,8,02:05.5
435,7/18/2014 3:59,OTMANLAR-KOYCEGIZ (MUGLA) [North West 9.5 km]     İlksel,37.1188,28.8725,2.6,5,02:05.7
436,7/10/2014 20:09,SULTANIYE-KOYCEGIZ (MUGLA) [ 1.31 km]             İlksel,36.8828,28.6017,1.7,16.7,02:05.7
437,7/18/2014 3:28,OTMANLAR-KOYCEGIZ (MUGLA) [North West 9.1 km]     İlksel,37.1122,28.8652,3.2,8.5,02:05.7
438,8/12/2014 5:09,ZEYTINALANI-KOYCEGIZ (MUGLA)                      REVIZE01   (2014.08.12 05:09:21),36.9797,28.7845,1.8,22.7,02:05.9
439,8/11/2014 22:44,SAZAK-KOYCEGIZ (MUGLA)                            İlksel,37.0173,28.9062,2.4,7.7,02:05.9
440,8/15/2014 20:50,PINAR-KOYCEGIZ (MUGLA)                            İlksel,36.9843,28.8773,1.9,15.5,02:05.9
441,8/25/2014 14:33,BEYOBASI-KOYCEGIZ (MUGLA)                         İlksel,36.9145,28.78,1.8,2.5,02:05.9
442,8/14/2014 11:15,CAYHISAR-KOYCEGIZ (MUGLA)                         İlksel,36.997,28.8113,2,3.8,02:05.9
443,8/28/2014 16:26,YANGI-KOYCEGIZ (MUGLA)                            İlksel,36.9378,28.7082,1.9,10.8,02:05.9
444,8/26/2014 6:16,YAYLA-KOYCEGIZ (MUGLA)                            İlksel,37.0528,28.81,1.7,9.8,02:05.9
445,8/14/2014 11:14,CAYHISAR-KOYCEGIZ (MUGLA)                         İlksel,36.9802,28.8595,1.8,17.9,02:05.9
446,8/8/2014 19:38,YAYLA-KOYCEGIZ (MUGLA)                            İlksel,37.0833,28.7783,2.1,9.7,02:05.9
447,8/17/2014 5:15,BALCILAR-KOYCEGIZ (MUGLA)                         İlksel,37.0552,28.6265,1.7,17.7,02:05.9
448,8/11/2014 22:47,SAZAK-KOYCEGIZ (MUGLA)                            İlksel,37.0085,28.9078,2.1,7.4,02:05.9
449,9/15/2014 23:33,BALCILAR-KOYCEGIZ (MUGLA)                         İlksel,37.049,28.5557,2.8,6.6,02:06.1
450,9/26/2014 23:48,TOPARLAR-KOYCEGIZ (MUGLA)                         İlksel,36.9852,28.6622,1.9,13.5,02:06.1
451,9/6/2014 20:58,BALCILAR-KOYCEGIZ (MUGLA)                         İlksel,37.0317,28.5743,2.6,6.8,02:06.1
452,9/2/2014 7:24,KARACAM-KOYCEGIZ (MUGLA)                          İlksel,37.0625,29.0505,2.1,4.9,02:06.1
453,9/13/2014 4:14,ZAFERLER-KOYCEGIZ (MUGLA)                         İlksel,36.985,28.6512,2.6,9.3,02:06.1
454,10/31/2014 3:58,OTMANLAR-KOYCEGIZ (MUGLA) [South East 4.8 km]     İlksel,37.003,28.9412,1.5,5.3,02:06.3
455,10/28/2014 7:46,BALCILAR-KOYCEGIZ (MUGLA) [South East 1.9 km]     İlksel,37.062,28.5948,2.7,5,02:06.3
456,10/31/2014 14:14,BALCILAR-KOYCEGIZ (MUGLA) [North 0.8 km]          İlksel,37.082,28.58,1.6,12.7,02:06.3
